transfer_id,player_name,first_name,last_name,date,old_team_id,new_team_id
10365,Go Murayama,Go,Murayama,2020,t5328,t1570
10366,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10367,Enrico Pilotto,Enrico,Pilotto,2020,,
10368,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10369,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10370,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10371,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10372,Alessandro Salsi,Alessandro,Salsi,2020,,
10373,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10374,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10375,Claudio Paris,Claudio,Paris,2020,,t7516
10376,Mario Canzanella,Mario,Canzanella,2020,,
10377,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10378,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10379,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10380,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10381,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10382,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10383,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10384,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10385,Go Murayama,Go,Murayama,2020,t5328,t1570
10386,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10387,Enrico Pilotto,Enrico,Pilotto,2020,,
10388,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10389,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10390,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10391,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10392,Alessandro Salsi,Alessandro,Salsi,2020,,
10393,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10394,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10395,Claudio Paris,Claudio,Paris,2020,,t7516
10396,Mario Canzanella,Mario,Canzanella,2020,,
10397,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10398,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10399,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10400,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10401,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10402,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10403,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10404,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10405,Go Murayama,Go,Murayama,2020,t5328,t1570
10406,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10407,Enrico Pilotto,Enrico,Pilotto,2020,,
10408,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10409,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10410,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10411,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10412,Alessandro Salsi,Alessandro,Salsi,2020,,
10413,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10414,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10415,Claudio Paris,Claudio,Paris,2020,,t7516
10416,Mario Canzanella,Mario,Canzanella,2020,,
10417,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10418,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10419,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10420,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10421,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10422,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10423,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10424,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10425,Go Murayama,Go,Murayama,2020,t5328,t1570
10426,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10427,Enrico Pilotto,Enrico,Pilotto,2020,,
10428,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10429,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10430,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10431,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10432,Alessandro Salsi,Alessandro,Salsi,2020,,
10433,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10434,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10435,Claudio Paris,Claudio,Paris,2020,,t7516
10436,Mario Canzanella,Mario,Canzanella,2020,,
10437,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10438,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10439,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10440,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10441,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10442,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10443,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10444,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10445,Go Murayama,Go,Murayama,2020,t5328,t1570
10446,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10447,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10448,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10449,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10450,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10451,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10452,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10453,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10454,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10455,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10456,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10457,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10458,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10459,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10460,Denis Getman,Denis,Getman,2019,t1486,t2862
10461,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10462,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10463,Andrey Ivannikov,Andrey,Ivannikov,2019,t1486,
10464,Mykhailo Tymchuk,Mykhailo,Tymchuk,2019,t9921,t8685
10465,Vitalii Naumenko,Vitalii,Naumenko,2019,t9921,t8685
10466,Artem Shibaev,Artem,Shibaev,2019,,t1954
10467,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10468,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10469,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10470,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10471,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10472,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10473,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10474,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10475,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10476,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10477,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10478,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10479,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10480,Denis Getman,Denis,Getman,2019,t1486,t2862
10481,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10482,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10483,Andrey Ivannikov,Andrey,Ivannikov,2019,t1486,
10484,Mykhailo Tymchuk,Mykhailo,Tymchuk,2019,t9921,t8685
10485,Vitalii Naumenko,Vitalii,Naumenko,2019,t9921,t8685
10486,Artem Shibaev,Artem,Shibaev,2019,,t1954
10487,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10488,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10489,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10490,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10491,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10492,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10493,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10494,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10495,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10496,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10497,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10498,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10499,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10500,Denis Getman,Denis,Getman,2019,t1486,t2862
10501,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10502,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10503,Andrey Ivannikov,Andrey,Ivannikov,2019,t1486,
10504,Mykhailo Tymchuk,Mykhailo,Tymchuk,2019,t9921,t8685
10505,Vitalii Naumenko,Vitalii,Naumenko,2019,t9921,t8685
10506,Artem Shibaev,Artem,Shibaev,2019,,t1954
10507,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10508,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10509,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10510,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10511,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10512,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10513,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10514,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10515,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10516,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10517,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10518,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10519,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10520,Denis Getman,Denis,Getman,2019,t1486,t2862
10521,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10522,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10523,Andrey Ivannikov,Andrey,Ivannikov,2019,t1486,
10524,Mykhailo Tymchuk,Mykhailo,Tymchuk,2019,t9921,t8685
10525,Vitalii Naumenko,Vitalii,Naumenko,2019,t9921,t8685
10526,Artem Shibaev,Artem,Shibaev,2019,,t1954
10527,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10528,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10529,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10530,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10531,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10532,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10533,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10534,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10535,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10536,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10537,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10538,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10539,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10540,Denis Getman,Denis,Getman,2019,t1486,t2862
10541,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10542,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10543,Andrey Ivannikov,Andrey,Ivannikov,2019,t1486,
10544,Mykhailo Tymchuk,Mykhailo,Tymchuk,2019,t9921,t8685
10545,Vitalii Naumenko,Vitalii,Naumenko,2019,t9921,t8685
10546,Artem Shibaev,Artem,Shibaev,2019,,t1954
10547,Tommaso Rinaldi,Tommaso,Rinaldi,2019,,
10548,Ole Schwarmann,Ole,Schwarmann,2019,,t2795
10549,Iurgen Hummes Specht,Iurgen,Specht,2019,,t1313
10550,Dejan Jočić,Dejan,Jočić,2019,t7750,t2368
10551,Bruno Kretzschmar,Bruno,Kretzschmar,2019,t6567,t10686
10552,Guilherme Voss,Guilherme,Voss,2019,t1500,t4846
10553,Daniel Vargas,Daniel,Vargas,2019,t2553,t4851
10554,Berkant Hızarcı,Berkant,Hızarcı,2019,t1556,t1887
10555,Dawid Konieczny,Dawid,Konieczny,2019,t2444,t10658
10556,Piyarat Toontupthai,Piyarat,Toontupthai,2019,,
10557,Mohamed Chikhi,Mohamed,Chikhi,2019,t3674,t1312
10558,Dardan Lushtaku,Dardan,Lushtaku,2019,t3049,t2754
10559,Chris Chappell'e,Chris,Chappell'e,2019,t3652,t10640
10560,Denis Getman,Denis,Getman,2019,t1486,t2862
10561,Artem Kashtanov,Artem,Kashtanov,2019,t1562,t2862
10562,Matey Kaziyski,Matey,Kaziyski,2019,t1570,
10563,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10564,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10565,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10566,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10567,Go Murayama,Go,Murayama,2020,t5328,t1570
10568,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10569,Enrico Pilotto,Enrico,Pilotto,2020,,
10570,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10571,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10572,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10573,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10574,Alessandro Salsi,Alessandro,Salsi,2020,,
10575,Enrico Pilotto,Enrico,Pilotto,2020,,
10576,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10577,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10578,Claudio Paris,Claudio,Paris,2020,,t7516
10579,Mario Canzanella,Mario,Canzanella,2020,,
10580,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10581,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10582,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10583,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10584,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
10585,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10586,Giuseppe De Biasi,Giuseppe,Biasi,2018,t6911,t1437
10587,Giovanni Ceccato,Giovanni,Ceccato,2018,t7524,t1437
10588,Mattia Cereda,Mattia,Cereda,2018,,t1437
10589,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10590,Andrea Canella,Andrea,Canella,2018,,t1437
10591,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10592,Riccardo Copelli,Riccardo,Copelli,2018,,t1437
10593,Simone Nicosia,Simone,Nicosia,2018,,
10594,Sergio Petrone,Sergio,Petrone,2018,,
10595,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10596,Marco De Costa,Marco,Costa,2018,,
10597,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10598,Gabriele Rudi,Gabriele,Rudi,2018,t7505,
10599,Go Murayama,Go,Murayama,2020,t5328,t1570
10600,Matej Hukel,Matej,Hukel,2018,t5442,t1975
10601,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10602,Jan Zimmermann,Jan,Zimmermann,2018,t1365,t1685
10603,Enrico Pilotto,Enrico,Pilotto,2020,,
10604,Luca Scrollavezza,Luca,Scrollavezza,2018,,
10605,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10606,Simone Berardi,Simone,Berardi,2018,t2966,
10607,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10608,Mattia Sorrenti,Mattia,Sorrenti,2018,t1290,
10609,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10610,Davide Fiscon,Davide,Fiscon,2018,,
10611,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10612,Matteo Lelli,Matteo,Lelli,2018,,
10613,Alessandro Salsi,Alessandro,Salsi,2020,,
10614,Andrea Miselli,Andrea,Miselli,2018,t7526,
10615,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10616,Daniele Ferraro,Daniele,Ferraro,2018,,
10617,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10618,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10619,Claudio Paris,Claudio,Paris,2020,,t7516
10620,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
10621,Mario Canzanella,Mario,Canzanella,2020,,
10622,Giuseppe De Biasi,Giuseppe,Biasi,2018,t6911,t1437
10623,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10624,Giovanni Ceccato,Giovanni,Ceccato,2018,t7524,t1437
10625,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10626,Mattia Cereda,Mattia,Cereda,2018,,t1437
10627,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10628,Andrea Canella,Andrea,Canella,2018,,t1437
10629,Riccardo Copelli,Riccardo,Copelli,2018,,t1437
10630,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10631,Simone Nicosia,Simone,Nicosia,2018,,
10632,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10633,Sergio Petrone,Sergio,Petrone,2018,,
10634,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10635,Marco De Costa,Marco,Costa,2018,,
10636,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10637,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10638,Gabriele Rudi,Gabriele,Rudi,2018,t7505,
10639,Go Murayama,Go,Murayama,2020,t5328,t1570
10640,Matej Hukel,Matej,Hukel,2018,t5442,t1975
10641,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10642,Jan Zimmermann,Jan,Zimmermann,2018,t1365,t1685
10643,Enrico Pilotto,Enrico,Pilotto,2020,,
10644,Luca Scrollavezza,Luca,Scrollavezza,2018,,
10645,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10646,Simone Berardi,Simone,Berardi,2018,t2966,
10647,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10648,Mattia Sorrenti,Mattia,Sorrenti,2018,t1290,
10649,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10650,Davide Fiscon,Davide,Fiscon,2018,,
10651,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10652,Matteo Lelli,Matteo,Lelli,2018,,
10653,Alessandro Salsi,Alessandro,Salsi,2020,,
10654,Andrea Miselli,Andrea,Miselli,2018,t7526,
10655,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10656,Daniele Ferraro,Daniele,Ferraro,2018,,
10657,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10658,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10659,Claudio Paris,Claudio,Paris,2020,,t7516
10660,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
10661,Mario Canzanella,Mario,Canzanella,2020,,
10662,Giuseppe De Biasi,Giuseppe,Biasi,2018,t6911,t1437
10663,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10664,Giovanni Ceccato,Giovanni,Ceccato,2018,t7524,t1437
10665,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10666,Mattia Cereda,Mattia,Cereda,2018,,t1437
10667,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10668,Andrea Canella,Andrea,Canella,2018,,t1437
10669,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10670,Riccardo Copelli,Riccardo,Copelli,2018,,t1437
10671,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10672,Simone Nicosia,Simone,Nicosia,2018,,
10673,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10674,Sergio Petrone,Sergio,Petrone,2018,,
10675,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10676,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10677,Marco De Costa,Marco,Costa,2018,,
10678,Go Murayama,Go,Murayama,2020,t5328,t1570
10679,Gabriele Rudi,Gabriele,Rudi,2018,t7505,
10680,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10681,Matej Hukel,Matej,Hukel,2018,t5442,t1975
10682,Enrico Pilotto,Enrico,Pilotto,2020,,
10683,Jan Zimmermann,Jan,Zimmermann,2018,t1365,t1685
10684,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10685,Luca Scrollavezza,Luca,Scrollavezza,2018,,
10686,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10687,Simone Berardi,Simone,Berardi,2018,t2966,
10688,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10689,Mattia Sorrenti,Mattia,Sorrenti,2018,t1290,
10690,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10691,Davide Fiscon,Davide,Fiscon,2018,,
10692,Alessandro Salsi,Alessandro,Salsi,2020,,
10693,Matteo Lelli,Matteo,Lelli,2018,,
10694,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10695,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10696,Andrea Miselli,Andrea,Miselli,2018,t7526,
10697,Claudio Paris,Claudio,Paris,2020,,t7516
10698,Daniele Ferraro,Daniele,Ferraro,2018,,
10699,Mario Canzanella,Mario,Canzanella,2020,,
10700,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10701,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10702,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10703,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
10704,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10705,Giuseppe De Biasi,Giuseppe,Biasi,2018,t6911,t1437
10706,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10707,Giovanni Ceccato,Giovanni,Ceccato,2018,t7524,t1437
10708,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10709,Mattia Cereda,Mattia,Cereda,2018,,t1437
10710,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10711,Andrea Canella,Andrea,Canella,2018,,t1437
10712,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10713,Riccardo Copelli,Riccardo,Copelli,2018,,t1437
10714,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10715,Simone Nicosia,Simone,Nicosia,2018,,
10716,Go Murayama,Go,Murayama,2020,t5328,t1570
10717,Sergio Petrone,Sergio,Petrone,2018,,
10718,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10719,Marco De Costa,Marco,Costa,2018,,
10720,Enrico Pilotto,Enrico,Pilotto,2020,,
10721,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10722,Gabriele Rudi,Gabriele,Rudi,2018,t7505,
10723,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10724,Matej Hukel,Matej,Hukel,2018,t5442,t1975
10725,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10726,Jan Zimmermann,Jan,Zimmermann,2018,t1365,t1685
10727,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10728,Luca Scrollavezza,Luca,Scrollavezza,2018,,
10729,Alessandro Salsi,Alessandro,Salsi,2020,,
10730,Simone Berardi,Simone,Berardi,2018,t2966,
10731,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10732,Mattia Sorrenti,Mattia,Sorrenti,2018,t1290,
10733,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10734,Davide Fiscon,Davide,Fiscon,2018,,
10735,Claudio Paris,Claudio,Paris,2020,,t7516
10736,Matteo Lelli,Matteo,Lelli,2018,,
10737,Mario Canzanella,Mario,Canzanella,2020,,
10738,Andrea Miselli,Andrea,Miselli,2018,t7526,
10739,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10740,Daniele Ferraro,Daniele,Ferraro,2018,,
10741,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10742,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10743,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10744,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
10745,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10746,Giuseppe De Biasi,Giuseppe,Biasi,2018,t6911,t1437
10747,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10748,Giovanni Ceccato,Giovanni,Ceccato,2018,t7524,t1437
10749,Antonin Rouzier,Antonin,Rouzier,2020,t1749,t1301
10750,Mattia Cereda,Mattia,Cereda,2018,,t1437
10751,Benjamin Diez,Benjamin,Diez,2020,t1749,t1415
10752,Andrea Canella,Andrea,Canella,2018,,t1437
10753,Tomás Goldsmith,Tomás,Goldsmith,2020,t7360,t2608
10754,Riccardo Copelli,Riccardo,Copelli,2018,,t1437
10755,Go Murayama,Go,Murayama,2020,t5328,t1570
10756,Simone Nicosia,Simone,Nicosia,2018,,
10757,Bartosz Bućko,Bartosz,Bućko,2020,,t1586
10758,Sergio Petrone,Sergio,Petrone,2018,,
10759,Enrico Pilotto,Enrico,Pilotto,2020,,
10760,Marco De Costa,Marco,Costa,2018,,
10761,Michele Fedrizzi,Michele,Fedrizzi,2020,t1672,
10762,Gabriele Rudi,Gabriele,Rudi,2018,t7505,
10763,Jonas Kvalen,Jonas,Kvalen,2020,t1887,t1299
10764,Matej Hukel,Matej,Hukel,2018,t5442,t1975
10765,Stephen Boyer,Stephen,Boyer,2020,t1308,t1302
10766,Jan Zimmermann,Jan,Zimmermann,2018,t1365,t1685
10767,Geraldo Graciano Da Silva Filho,Geraldo,Filho,2020,t1887,t1308
10768,Luca Scrollavezza,Luca,Scrollavezza,2018,,
10769,Alessandro Salsi,Alessandro,Salsi,2020,,
10770,Simone Berardi,Simone,Berardi,2018,t2966,
10771,Axel Truhtchev,Axel,Truhtchev,2020,t1749,t1763
10772,Mohammadreza Beik,Mohammadreza,Beik,2020,t2375,t15397
10773,Mattia Sorrenti,Mattia,Sorrenti,2018,t1290,
10774,Claudio Paris,Claudio,Paris,2020,,t7516
10775,Davide Fiscon,Davide,Fiscon,2018,,
10776,Matteo Lelli,Matteo,Lelli,2018,,
10777,Mario Canzanella,Mario,Canzanella,2020,,
10778,Andrea Miselli,Andrea,Miselli,2018,t7526,
10779,Lucas Madaloz,Lucas,Madaloz,2020,t1493,t4526
10780,Daniele Ferraro,Daniele,Ferraro,2018,,
10781,Borja Ruiz,Borja,Ruiz,2020,t1672,t1449
10782,Matteo Beltrami,Matteo,Beltrami,2018,,t1437
10783,Filippo Lanza,Filippo,Lanza,2020,t1959,t1411
10784,Jonas Reinhardt,Jonas,Reinhardt,2020,t3614,t2528
10785,Patrick Rupprecht,Patrick,Rupprecht,2020,t2421,t1558
10786,Paolo Ingrosso,Paolo,Ingrosso,2018,,t1437
