award_id,player_id,award_name,league,award_date
8106,p27682,Best server,Pan American Cup U23,2021
8107,p27682,Best receiver,Pan American Cup U23,2021
8108,p511,Best receiver,French Ligue B,2018
8109,p511,Best outside hitter,French Ligue B,2017
8110,p22658,Best receiver,Spanish Cup,2022
8111,p24619,Best outside hitter,NEVZA U19,2015
8112,p24619,MVP,NEVZA U19,2015
8113,p24619,Best outside hitter,NEVZA U19,2014
8114,p36421,Best outside hitter,Philippines PNVF Champions League,2022
8115,p36421,Best opposite,Philippines Collegiate Conference,2017
8116,p36421,Best opposite,Philippines Collegiate Conference,2016
8117,p84,Best spiker,Belgian Liga A,2021
8118,p84,Best spiker,Belgian Liga A,2020
8119,p58984,Best blocker,Finnish Lentopallon Mestaruusliiga,2000
8120,p704,Best outside hitter,Japan V.League Division 1,2014
8121,p29071,Best middle-blocker,European Championships U20,2020
8122,p704,Best server,Asian Games,2014
8123,p1826,Best receiver,CEV Cup,2009
8124,p40752,Best outside hitter,Philippines Reinforced Conference,2015
8125,p40752,Best outside hitter,Philippines Collegiate Conference,2014
8126,p40752,Best outside hitter,PSL All-Filipino,2013
8127,p704,Best server,Japan V.League Division 1,2013
8128,p9648,Best server,Polish PlusLiga,2002
8129,p704,Best outside hitter,Japan V.League Division 1,2012
8130,p5162,Best blocker,European Championship Qualification,2023
8131,p704,Best outside hitter,Japan V.League Division 1,2008
8132,p5162,Best scorer,Swiss League,2017
8133,p704,Best server,Japan V.League Division 1,2008
8134,p37540,Best digger,South American Championship U21,2012
8135,p1909,Best libero,Greek A1 League,2013
8136,p1909,Best receiver,Greek A1 League,2013
8137,p211,Best setter,French Ligue A,2011
8138,p211,Best setter,Polish Cup,2009
8139,p211,Best setter,French Ligue A,2007
8140,p211,MVP,French Ligue A,2007
8141,p40322,Best spiker,Asian Championships U18,2003
8142,p52051,Best spiker,Hungarian Championship,2021
8143,p52051,MVP,Swiss League,2014
8144,p52051,Best opposite,Swiss League,2014
8145,p16756,Best setter,Türkiye Erkekler Voleybol Ligi,2019
8146,p16756,Best setter,Balkan Championships U21,2016
8147,p40336,Best blocker,South American Championship,1989
8148,p35506,Best middle-blocker,Chinese Volleyball League,2012
8149,p35506,Best spiker,Chinese Volleyball League,2011
8150,p35506,Best blocker,Chinese Volleyball League,2011
8151,p24293,Best receiver,Danish Cup,2019
8152,p42472,Best receiver,NORCECA Championship U21,2010
8153,p41927,MVP,Indonesian Proliga,2016
8154,p11693,Best scorer,Japan V.League Division 1,2019
8155,p41927,MVP,Indonesian Proliga,2012
8156,p41927,Best spiker,Indonesian Proliga,2016
8157,p23055,Best outside hitter,Asian Club Championship,2018
8158,p23055,MVP,Arab Club Championships,2018
8159,p23055,MVP,Arab Club Championships,2017
8160,p2735,Best setter,Mineiro Championship,2019
8161,p2735,Best digger,Brazilian Superliga,2013
8162,p39435,Best setter,Thailand League,2015
8163,p39435,Best setter,Thailand League,2014
8164,p35842,Best setter,Central America Championship U19,2015
8165,p85172,Best middle-blocker,Small Countries Association U21,2022
8166,p11693,Best server,Japan V.League Division 1,2020
8167,p11693,MVP,Japan V.League Division 1,2019
8168,p11693,Best server,Japan V.League Division 1,2019
8169,p1033,Best setter,Asian Club Championship,2012
8170,p11775,Best setter,Challenge Cup,2016
8171,p11775,Best setter,European Championships U20,2008
8172,p3088,Best blocker,World Championships U19,2011
8173,p415,Best receiver,World League,1999
8174,p2707,Best scorer,Belgian Liga A,2021
8175,p19002,Best opposite,European Championships U22,2022
8176,p19002,Best scorer,European Championships U22,2022
8177,p49818,Best blocker,Kanto University Spring League Division 1,2022
8178,p205,Best middle-blocker,South American Club Championship,2021
8179,p205,Best middle-blocker,Club World Championship,2021
8180,p33752,Best outside hitter,Philippines Collegiate Conference,2017
8181,p33752,Best server,UAAP,2016
8182,p35241,Best spiker,All Japan Intercollegiate Championship,2016
8183,p46062,Best server,Asian Championships U20,2004
8184,p4679,Best libero,Asian Club Championship,2011
8185,p1135,Best server,Korean V-League,2016
8186,p1135,Best opposite,French Ligue A,2015
8187,p1135,Best server,French Ligue A,2015
8188,p1135,Best server,European Championships,2015
8189,p1135,Best server,European Golden League,2015
8190,p1135,Best server,Italian Serie A1,2014
8191,p1135,Best server,Italian Serie A1,2013
8192,p1135,Best server,CEV Olympic Qualification,2012
8193,p36208,Best setter,Central American Championship U21,2013
8194,p39426,Best middle-blocker,Asian Championships U20,2018
8195,p17585,Best setter,European Silver League,2022
8196,p17585,Best setter,Finnish Lentopallon Mestaruusliiga,2020
8197,p17585,Best setter,NEVZA U17,2016
8198,p1270,Best spiker,Pan American Cup,2012
8199,p2137,Best libero,Cuban League,2012
8200,p3698,Best middle-blocker,Pan American Cup,2016
8201,p3698,Best middle-blocker,NORCECA Championships,2015
8202,p3698,Best middle-blocker,Pan American Games,2015
8203,p3698,Best middle-blocker,NORCECA Championship U21,2014
8204,p75408,Best receiver,Asian Championships,1989
8205,p75408,Best middle-blocker,Korean V-League,1984
8206,p11520,Best server,Dutch Eredivisie,2009
8207,p11520,Best outside hitter,Dutch Eredivisie,2009
8208,p47904,Best outside hitter,Challenge Cup,2021
8209,p47904,Best opposite,Challenge Cup,2021
8210,p47904,Best opposite,African Championships U21,2018
8211,p17325,Best receiver,European Golden League,2021
8212,p17325,Best libero,Belarussian League,2020
8213,p17325,Best receiver,Belarussian League,2020
8214,p22433,Best libero,African Championship,2017
8215,p22433,Best libero,African Club Championships,2013
8216,p22433,Best libero,African Club Championships,2012
8217,p22433,Best digger,African Championship,2005
8218,p34081,Best spiker,Korea Corporates Volleyball Federation,2018
8219,p4979,MVP,Canada West Championship,2013
8220,p10718,Best scorer,Portuguese Cup,2021
8221,p31301,MVP,World Championships,1952
8222,p31301,MVP,World Championships,1949
8223,p1817,Best blocker,World League,2000
8224,p1817,Best blocker,German Bundesliga,1994
8225,p1817,Best blocker,World League,1991
8226,p1817,MVP,Belgian Liga A,1999
8227,p990,Best blocker,World Cup,2003
8228,p990,Best server,World League,2003
8229,p990,Best blocker,World League,2003
8230,p990,Best blocker,Grand Champions Cup,2001
8231,p990,Best blocker,Italian Cup,2000
8232,p990,Best blocker,The Olympics,2000
8233,p990,Best middle-blocker,Italian Serie A1,1999
8234,p12994,Best scorer,Central American and Caribbean Games,2010
8235,p84070,Best libero,South American Championship U21,2022
8236,p59067,Best opposite,Finnish Cup,2018
8237,p8357,Best receiver,Japan V.League Division 1,2018
8238,p8357,Best libero,Japan V.League Division 1,2018
8239,p8357,Best libero,Asian Club Championship,2016
8240,p8357,Best receiver,Japan V.League Division 1,2016
8241,p8357,Best libero,Japan V.League Division 1,2016
8242,p8357,Best libero,Asian Club Championship,2015
8243,p8357,Best libero,Japan V.League Division 1,2015
8244,p8357,Best receiver,Japan V.League Division 1,2015
8245,p8357,Best libero,Japan V.League Division 1,2014
8246,p8357,Best receiver,Japan V.League Division 1,2013
8247,p8357,Best libero,Japan V.League Division 1,2013
8248,p1224,Best server,Korean V-League,2010
8249,p1224,Best server,NORCECA Championships,2009
8250,p1224,Best server,America's Cup,2008
8251,p1224,Best server,Pan American Cup,2008
8252,p1224,MVP,Pan American Cup,2008
8253,p35273,Best setter,All Japan Intercollegiate Championship,2016
8254,p35273,Best setter,Asian Cup,2016
8255,p93727,Best server,Mongolian Premier League,2021
8256,p40324,Best digger,Asian Championships U18,2003
8257,p4267,MVP,South American Championship U23,2016
8258,p4267,Best opposite,World Championships U21,2015
8259,p3478,Best scorer,Spanish Superliga 2,2021
8260,p3478,Best opposite,Spanish Superliga,2017
8261,p33774,Best setter,European Youth Olympic Festival U19,2022
8262,p33774,Best setter,World Championships U19,2021
8263,p986,Best scorer,Italian Cup,2019
8264,p986,Best opposite,European Championships,2019
8265,p986,Best scorer,Champions League,2018
8266,p986,Best spiker,Champions League,2018
8267,p986,Best scorer,Champions League,2017
8268,p986,Best server,Champions League,2017
8269,p986,MVP,Italian Serie A1,2017
8270,p986,MVP,Italian Cup,2017
8271,p986,Best spiker,Italian Cup,2017
8272,p986,Best opposite,Champions League,2016
8273,p986,Best opposite,World League,2015
8274,p986,Best server,Italian Cup,2014
8275,p986,Best scorer,Italian Serie A1,2014
8276,p986,Best scorer,Italian Serie A1,2013
8277,p986,Best opposite,World Championships U23,2013
8278,p986,Best scorer,European Championships,2013
8279,p986,Best scorer,Club World Championship,2012
8280,p986,Best scorer,World Championships U21,2011
8281,p986,MVP,Balkan Championships U21,2011
8282,p986,Best scorer,Balkan Championships U21,2011
8283,p986,Best scorer,Serbian Super League,2010
8284,p986,Best opposite,Serbian Super League,2010
8285,p986,MVP,Serbian Super League,2010
8286,p986,Best scorer,Serbian Cup,2010
8287,p986,Best opposite,Serbian Cup,2010
8288,p986,Best spiker,European Championships U20,2010
8289,p986,MVP,Balkan Championships U21,2010
8290,p986,MVP,World Championships U19,2009
8291,p986,Best spiker,European Championships U18,2009
8292,p10734,Best scorer,Portuguese Divisão 1,2021
8293,p3,Best spiker,Argentinian Liga A1,2009
8294,p3,Best blocker,Russian Cup,2005
8295,p3,Best spiker,Champions League,2004
8296,p3383,Best setter,Japan V.League Division 1,2019
8297,p3383,Best setter,Japan V.League Division 1,2018
8298,p3383,Best setter,Asian Games,2018
8299,p3383,Best setter,Japan V.League Division 1,2017
8300,p3383,Best setter,Asian Championships,2015
8301,p3383,Best setter,Japan V.League Division 1,2013
8302,p3383,Best setter,Asian Cup,2012
8303,p3383,Best setter,Kurowashiki Tournament,2017
8304,p93574,Best libero,Vietnam Hoa Lu Cup,2022
8305,p29059,Best setter,Asian Championships U18,2018
8306,p41244,Best scorer,Spanish Superliga,2011
8307,p110857,Best spiker,UAAP,2006
8308,p7498,MVP,Cyprus Cup,2020
8309,p7498,Best opposite,Cyprus Division 1,2020
8310,p121059,Best scorer,Japan V.League Division 3,2019
8311,p11597,Best spiker,European Championships U20,2018
8312,p26829,Best outside hitter,Japan V.League Division 1,2001
8313,p26829,Best outside hitter,Kurowashiki Tournament,2001
8314,p332,Best middle-blocker,French Ligue B,2017
8315,p332,Best spiker,French Ligue A,2012
8316,p76,Best server,Belgian Liga A,2019
8317,p1928,Best middle-blocker,NORCECA Championships,2013
8318,p1928,MVP,U Sports Championship,2010
8319,p1928,Best middle-blocker,U Sports Championship,2010
8320,p1928,Best spiker,U Sports Championship,2010
8321,p1928,Best blocker,U Sports Championship,2010
8322,p2546,MVP,Asian Championships,2001
8323,p2546,Best server,Asian Championships,2001
8324,p2546,MVP,Asian Club Championship,2000
8325,p2546,Best spiker,Asian Club Championship,1998
8326,p2546,Best outside hitter,Korean V-League,1994
8327,p2546,Best outside hitter,Korean V-League,1996
8328,p2546,Best outside hitter,Korean V-League,1997
8329,p2546,MVP,Korean V-League,1997
8330,p2546,Best outside hitter,Korean V-League,1998
8331,p2546,MVP,Korean V-League,1998
8332,p2546,Best outside hitter,Korean V-League,1999
8333,p2546,MVP,Korean V-League,2000
8334,p2546,Best outside hitter,Korean V-League,2000
8335,p2546,Best spiker,Korean V-League,2001
8336,p2546,MVP,Korean V-League,2002
8337,p2546,Best spiker,Korean V-League,2002
8338,p2546,Best server,Korean V-League,1997
8339,p1266,Best spiker,NORCECA Championship U21,2010
8340,p30421,Best libero,Swedish League,2017
8341,p30421,Best libero,European Golden League,2017
8342,p30421,Best receiver,Swedish League,2013
8343,p30421,Best receiver,Swedish League,2012
8344,p12016,Best setter,Czech Extraliga,2021
8345,p249,Best setter,Canada West Championship,2008
8346,p249,Best setter,NORCECA Championship U21,2008
8347,p419,Best setter,French Ligue A,2017
8348,p419,MVP,Spanish Cup,2010
8349,p419,Best setter,Spanish Superliga,2010
8350,p419,Best setter,European Golden League,2010
8351,p419,Best setter,Spanish Superliga,2009
8352,p1185,Best setter,Turkish Cup,2020
8353,p1185,Best setter,Türkiye Erkekler Voleybol Ligi,2017
8354,p1185,Best setter,Turkish Cup,2016
8355,p1185,Best setter,Turkish Cup,2014
8356,p1185,Best setter,Türkiye Erkekler Voleybol Ligi,2009
8357,p94250,Best libero,Italian Trofeo delle regioni U19,2001
8358,p42586,Best server,All Japan Intercollegiate Championship,2018
8359,p2845,MVP,Club World Championship,2018
8360,p2845,Best spiker,Club World Championship,2018
8361,p2845,MVP,Italian Supercup,2017
8362,p2845,Best receiver,NORCECA Championships,2017
8363,p2845,Best outside hitter,The Olympics,2016
8364,p2845,Best server,NCAA,2013
8365,p2845,Best outside hitter,NCAA,2013
8366,p1227,MVP,Pan American Cup,2010
8367,p1227,Best spiker,Pan American Cup,2010
8368,p1227,Best outside hitter,NCAA,2005
8369,p1227,Best opposite,NCAA,2006
8370,p256,Best server,The Olympic Qualification,2016
8371,p256,Best opposite,The Olympic Qualification,2016
8372,p256,Best scorer,Pan American Games,2015
8373,p256,Best server,Pan American Games,2015
8374,p256,MVP,Türkiye Erkekler Voleybol Ligi,2014
8375,p256,Best scorer,Türkiye Erkekler Voleybol Ligi,2014
8376,p256,Best opposite,Türkiye Erkekler Voleybol Ligi,2014
8377,p256,Best server,Türkiye Erkekler Voleybol Ligi,2014
8378,p256,Best scorer,Turkish Cup,2014
8379,p256,Best server,Turkish Cup,2014
8380,p256,Best opposite,Turkish Cup,2014
8381,p11693,Best opposite,Japan V.League Division 1,2019
8382,p256,MVP,Korean V-League,2011
8383,p256,Best scorer,Korean V-League,2011
8384,p256,Best spiker,Korean V-League,2011
8385,p256,Best scorer,Pan American Cup,2011
8386,p256,Best spiker,Pan American Cup,2011
8387,p256,Best scorer,Korean V-League,2010
8388,p11693,Best opposite,World Cup,2019
8389,p256,MVP,Korean V-League,2009
8390,p11693,Best server,World Cup,2019
8391,p256,Best scorer,Korean V-League,2009
8392,p11693,Best server,Asian Championships,2019
8393,p256,Best server,Korean V-League,2009
8394,p11693,Best server,Japan V.League Division 1,2018
8395,p256,Best spiker,Korean V-League,2009
8396,p67563,Best libero,Indonesian Proliga,2008
8397,p256,Best scorer,Pan American Cup,2009
8398,p17981,Best setter,The Olympic Qualification,2012
8399,p256,Best spiker,Pan American Cup,2008
8400,p24494,Best libero,Asian Championships,2019
8401,p59836,Best receiver,Israel Premier League,2013
8402,p4996,Best digger,NORCECA Olympic Qualification,2021
8403,p59836,Best libero,Spanish Superliga,2010
8404,p4996,Best receiver,NORCECA Championships,2019
8405,p59836,Best receiver,Argentinian Liga A1,2000
8406,p4996,Best libero,Pan American Cup,2015
8407,p15437,Best scorer,Serbian Super League,2021
8408,p4996,Best libero,Central American and Caribbean Games,2014
8409,p43692,Best receiver,Korean V-League,2020
8410,p43692,Best libero,Asian Championships U20,2016
8411,p4996,Best receiver,Pan American Cup,2013
8412,p22855,Best scorer,Danish VolleyLigaen,2019
8413,p4996,Best receiver,Spanish Superliga,2010
8414,p22713,MVP,African Championship,2019
8415,p4996,Best libero,Mexican League,2013
8416,p596,Best middle-blocker,Asian Club Championship,2021
8417,p17955,Best middle-blocker,Asian Cup,2014
8418,p596,Best blocker,Polish PlusLiga,2019
8419,p17955,Best blocker,Asian Championships U20,2010
8420,p596,Best middle-blocker,Asian Championships,2019
8421,p188,Best middle-blocker,Greek A1 League,2020
8422,p596,Best middle-blocker,Asian Club Championship,2016
8423,p188,Best middle-blocker,Greek A1 League,2019
8424,p596,Best middle-blocker,Asian Club Championship,2015
8425,p3185,Best spiker,Turkish Cup,2020
8426,p596,Best blocker,The Olympic Qualification,2016
8427,p596,Best middle-blocker,The Olympic Qualification,2016
8428,p3185,Best outside hitter,Turkish Cup,2020
8429,p596,Best middle-blocker,World Cup,2015
8430,p3185,Best receiver,European Championships U20,2012
